train loss,epoch,step
0.028775691986083984,12549,12549
0.028758039698004723,12599,12599
0.028821775689721107,12649,12649
0.02895689755678177,12699,12699
0.0289513748139143,12749,12749
0.02897810749709606,12799,12799
0.028959834948182106,12849,12849
0.028901461511850357,12899,12899
0.028846008703112602,12949,12949
0.0287961233407259,12999,12999
0.028762588277459145,13049,13049
0.02875443361699581,13099,13099
0.028734231367707253,13149,13149
0.02872839756309986,13199,13199
0.02871921844780445,13249,13249
0.028728537261486053,13299,13299
0.028720451518893242,13349,13349
0.028742017224431038,13399,13399
0.028776582330465317,13449,13449
0.028816143050789833,13499,13499
0.02886856161057949,13549,13549
0.028869129717350006,13599,13599
0.028894949704408646,13649,13649
0.02877381257712841,13699,13699
0.028581414371728897,13749,13749
0.028578151017427444,13799,13799
0.02857697382569313,13849,13849
0.028580201789736748,13899,13899
0.028599414974451065,13949,13949
0.02864336222410202,13999,13999
0.028756558895111084,14049,14049
0.028771618381142616,14099,14099
0.02874057926237583,14149,14149
0.028534051030874252,14199,14199
0.028535902500152588,14249,14249
0.028563039377331734,14299,14299
0.02866039052605629,14349,14349
0.02883601002395153,14399,14399
0.02850615233182907,14449,14449
0.028506318107247353,14499,14499
0.02851954847574234,14549,14549
0.028620067983865738,14599,14599
0.028724782168865204,14649,14649
0.028483962640166283,14699,14699
0.028486842289566994,14749,14749
0.028526846319437027,14799,14799
0.02875196374952793,14849,14849
0.028526639565825462,14899,14899
0.028466705232858658,14949,14949
0.028494756668806076,14999,14999
0.02874378301203251,15049,15049
0.02845112234354019,15099,15099
0.028452644124627113,15149,15149
0.028514863923192024,15199,15199
0.02877204678952694,15249,15249
0.028438860550522804,15299,15299
0.028455400839447975,15349,15349
0.028648074716329575,15399,15399
0.028426261618733406,15449,15449
0.028431974351406097,15499,15499
0.02854165807366371,15549,15549
0.028416119515895844,15599,15599
0.028420109301805496,15649,15649
0.028540397062897682,15699,15699
0.028406793251633644,15749,15749
0.028411168605089188,15799,15799
0.028521323576569557,15849,15849
0.02839813381433487,15899,15899
0.02840453013777733,15949,15949
0.0286119282245636,15999,15999
0.02839031256735325,16049,16049
0.028409810736775398,16099,16099
0.028738005086779594,16149,16149
0.028384607285261154,16199,16199
0.028441408649086952,16249,16249
0.02837621234357357,16299,16299
0.028382886201143265,16349,16349
0.028672119602560997,16399,16399
0.02837086096405983,16449,16449
0.028436696156859398,16499,16499
0.028364086523652077,16549,16549
0.028374845162034035,16599,16599
0.028555061668157578,16649,16649
0.028360331431031227,16699,16699
0.028520336374640465,16749,16749
0.028353730216622353,16799,16799
0.028384177014231682,16849,16849
0.028348611667752266,16899,16899
0.02835775353014469,16949,16949
0.0284419022500515,16999,16999
0.028347434476017952,17049,17049
0.028688086196780205,17099,17099
0.02834099717438221,17149,17149
0.028561251237988472,17199,17199
0.028336217626929283,17249,17249
0.02845609374344349,17299,17299
0.028331777080893517,17349,17349
0.028393946588039398,17399,17399
0.028327977284789085,17449,17449
0.028359293937683105,17499,17499
0.028324363753199577,17549,17549
0.028355954214930534,17599,17599
0.02832060120999813,17649,17649
0.028341712430119514,17699,17699
0.028317613527178764,17749,17749
0.02833789587020874,17799,17799
0.028314488008618355,17849,17849
0.028345555067062378,17899,17899
0.028311537578701973,17949,17949
0.028348809108138084,17999,17999
0.028308749198913574,18049,18049
0.028398020192980766,18099,18099
0.028306027874350548,18149,18149
0.02845323085784912,18199,18199
0.028303856030106544,18249,18249
0.028709549456834793,18299,18299
0.028301900252699852,18349,18349
0.028562357649207115,18399,18399
0.02830149419605732,18449,18449
0.028295494616031647,18499,18499
0.028303073719143867,18549,18549
0.028293278068304062,18599,18599
0.028327856212854385,18649,18649
0.028291484341025352,18699,18699
0.02846217341721058,18749,18749
0.028289824724197388,18799,18799
0.028647329658269882,18849,18849
0.02828998677432537,18899,18899
0.028284946456551552,18949,18949
0.028297502547502518,18999,18999
0.028283171355724335,19049,19049
0.028384212404489517,19099,19099
0.02828211523592472,19149,19149
0.028410570695996284,19199,19199
0.028283806517720222,19249,19249
0.028277743607759476,19299,19299
0.02831267938017845,19349,19349
0.028276395052671432,19399,19399
0.028628069907426834,19449,19449
0.028276890516281128,19499,19499
0.028272662311792374,19549,19549
0.028285972774028778,19599,19599
0.028271645307540894,19649,19649
0.028684677556157112,19699,19699
0.028272395953536034,19749,19749
0.02826833166182041,19799,19799
0.028289930894970894,19849,19849
0.028267554938793182,19899,19899
0.028463473543524742,19949,19949
0.028269676491618156,19999,19999
0.02826431766152382,20049,20049
0.028341855853796005,20099,20099
0.028264250606298447,20149,20149
0.028261607512831688,20199,20199
0.028272798284888268,20249,20249
0.028260936960577965,20299,20299
